date_creat,titre,titre_court,objet,adrs_libcommune,adrg_libvoie,adrg_codepostal,siteweb
2016-09-04,SOCIAL GAMERS CLUB (SGC),SOCIAL GAMERS CLUB,"organiser des temps de rencontre, d'échanges et de pratiques autour du jeu vidéo, dans un but de sociabilisation des adhérents ; développer des machines jouables à partir de matériel récupéré ; organiser des temps forts grand public afin de médiatiser l'action du SGC, et agir sur des actions solidaires numériques ; offrir un espace d'expérimentation et de développement logiciel",Rezé,ALLÉE DE TOURAINE,44400,http://www.socialgamers.club/
2017-03-03,GUEULES DE BOIS,GUEULES DE BOIS,"proposer des alternatives à la consommation : l'association a pour objectif principal la fabrication par ses adhérent·es de réalisations en bois : ameublement, aménagement, décoration, jouets, etc ; l'association promeut également la rénovation et la récupération (upcycling) de pièces (meubles) et matériaux (palettes, bois de récupération) en fin de vie ; l'association mutualise les outils et machines utilisées par les adhérent·es pour favoriser l'accès au travail du bois et éviter les achats redondants de matériel ; valoriser le faire soi-même et l'artisanat : l'association valorise le fait de fabriquer soi-même les choses du quotidien, en particulier les meubles, la décoration, et l'aménagement de son logement ; l'association entend valoriser l'artisanat et le travail des artisans en sensibilisant ses adhérent·es au travers de rencontres, cours, ou stages ; créer une communauté : l'association souhaite encourager le partage et l'échange entre adhérent·es à tous les niveaux : matériaux, conseils, savoirs, etc ; afin de créer une communauté de personnes rassemblées autour d'intérêts communs ; l'association veille à entretenir un esprit convivial, inclusif et positif dans les activités et la vie associative ; l'association tend à rompre l'isolement et favoriser les échanges entre les habitant·es grâce à la mixité socioprofessionnelle et générationnelle",Nantes,5 AVENUE GILARD,44200,https://gueulesdebois.fr/
2019-06-12,MISS MACHINE,MISS MACHINE,"encadrer matériellement et humainement les répétitions, représentations et productions du projet musical intitulé « Miss Machine »",Nantes,25 Q RUE FIRMIN COLAS,44100,http://miss-machine.com
2019-07-03,SHEN WING CHUN 44,SHEN WING CHUN 44,"transmettre et étudier les Arts Martiaux Chinois et autres disciplines affinitaires, ainsi que les philosophies et traditions thérapeutiques qui s'y rattachent",Orvault,13  RUE DES IRIS,44700,http://shenwingchun.fr/
2020-02-18,ASSOCIATION SINO-EUROPÉENNE D'ÉCHANGES TECHNOLOGIQUES ET ÉDUCATIFS,ASETE,favorisant les projets technologiques et éducatifs entre la Chine et l'Europe,Nantes,48 RUE HECTOR BELIOZ,44300,http://sinnovfr.com/
2021-01-19,IGEM NANTES,IGEM NANTES,"de gérer la participation annuelle des équipes de l'Université de Nantes à la compétition IGEM (International Genetically Engineered Machine) ; 
L'association a aussi un rôle de promotion de la biologie de synthèse à travers des campagnes de communication ; de plus l'association participera au rayonnement de la ville de Nantes à l'international, dans le thème de l'innovation scientifique",Nantes,2  RUE DE LA HOUSSINIÈRE,44300,https://2020.igem.org/Team:Nantes
2024-09-04,USJA KUNG-FU,USJA KF,"assurer la pratique, le développement et la promotion des disciplines, sous toutes les formes sportives ou traditionnelles, associées aux arts martiaux sino-vietnamiens internes et externes, au fitness de combat ainsi qu'au self-défense",Carquefou,14 RUE LOUIS ARMAND,44470,https://usjakungfu.fr
2004-07-21,AMITIE CHINE-MONTARGIS,AMITIE CHINE-MONTARGIS,"dans le sillage des grands dirigeants chinois pionniers de l'amitie france-chine ayant sejournes a montargis dans les annees 192o lors du mouvement etudiants ouvrier chinois en occident, favoriser et developper les relations amicales culturelles scie",Montargis,,45200.0,www.chinemontargis.fr
2008-06-16,KUNG-FU WUSHU ORLEANS,KUNG-FU WUSHU ORLEANS,"développer la pratique des arts martiaux et énergétiques chinois sous tous leurs aspects, ainsi que la culture chinoise qui les sous-tend",Orléans,25 RUE DES VARENNES,45650.0,https://www.kungfutaichi-orleans.com
2013-02-18,ORGANISATION NATIONALE DES ANCIENS COMBATTANTS ET RETRAITÉS ALGÉRIENS DE FRANCE - O.N.A.C-R.A.,ONACRA,"réunir les anciens combattants algériens des guerres 1914-1918, 1939-1945, d'Indochine, afin d'être informés et soutenus sur les problèmes de l'actualité ;  assurer leurs relations avec l'office départemental des anciens combattants en ce qui concerne les probables administratifs  et en particulier financer l'aide aux plus démunis ; défendre les intérêts des retraités algériens de France et pourvoir a la défense de leurs droits",Orléans,13 rue René Coty,45100.0,onacra.e-monsite.com
2020-04-25,TAI CHI CHUAN TAVERS,TAI CHI CHUAN TAVERS,"enseignement et pratique des arts martiaux et arts énergétiques chinois, au travers du Tai Chi Chuan, des Chi Cong, du Bagua, du Xing I, ainsi que la diffusion de la culture chinoise",Tavers,34  RUE DES EAUX BLEUES,45190.0,http://taichichuan-tavers.fr
2012-11-08,REVE DE ROULOTTE,REVE DE ROULOTTE,"promouvoir la connaissance de l'âne et du cheval ; de faire de l'écotourisme en proposant des balades en calèche ou des ânes batées ou toutes autres formes d'activité lié aux équidés ; ramassage scolaire, visites pédagogique à l'âsinerie, faire des séances de asinomédiation et enfin proposer des activités de pension pour ânes et chevaux ; tous cela contre rémunération adéquat stipulée dans le règlement intérieur",Cahors,1  LIEU-DIT LES SAINT-JEAN,46090.0,http://www.revederoulotte.fr
1946-08-01,UNION MOTOCYCLISTE DE L'AGENAIS ET DE L'ALBRET,U.M.A.A.,"rassembler les propriétaires de Moto et Vélo tout terrain intéressés à participer à des manifestations sportives ouvertes à ce type de véhicules ; développer et promouvoir ce sport et ses valeurs, le respect de la nature et de l'environnement, la sécurité à moto et à vélo, l'entraide, le dépassement de soi ; organiser des compétitions sportives, démonstrations, entraînements ou expositions où seront présentées ces machines",Montesquieu,90 ROUTE DE L'OLIVIER,47390.0,http://um.agenaise.free.fr
2017-03-08,COOP DU TILLEUL,COOP DU TILLEUL,"produire ou distribuer pour ses membres prioritairement des services de proximité ou des produits de producteurs ou d'artisans locaux ; Ces produits et services seront prioritairement locaux, sinon équitables, toujours écologiques ; Assurer leurs plus large distribution dans la perspective de mettre l'économie, la finance et le progrès technique au service de l'Homme et de la Nature ; Expérimenter de nouveaux modes d'échanges privilégiant la circulation des biens et des services fondamentaux accessibles à tous et veiller, particulièrement quand cela leur est possible, à former ses membres à produire par eux-mêmes ce dont ils ont besoin ; Étendre le champ de ses activités en rapport avec son but : formation, rencontres, expositions, conférences, manifestations culturelles, touristiques ou commerciales, bulletin de liaison, publications, achat et vente de biens et de services et plus largement toutes formes d'activités qui renforcent son but ;",Masquières,LARTEL,47370.0,http://www.coopdutilleul.fr
2019-07-14,LES AMIS DE LA MACHINE,LA MACHINE,"oRGANISER DES MANIFESTATIONS CULTURELLES ET TOURISTIQUES
CREER DES EVENEMENTS ARTISTIQUES ET MUSICAUX
GERER UN LIEU D HEBERGEMENT ET DE RESTAURATION
PROPOSER DES ATELIERS , DES CONFERENCES ET DES SOIREES DEBATS ;",Trémons,LALANDE HAUTE,47140.0,http://lamachine47.fr
2022-10-24,LA MACHINE,LA MACHINE,"organiser des manifestations culturelles, musicales et festives, accueillir des stages et résidences d'artistes, gérer des bâtiments d'accueil, gérer le bar associatif ;",Trémons,70  LIEU DIT PARTALOU,47140.0,https://www.lamachine47.fr
2014-01-29,ANGERS ASHTANGA YOGA,A.A.Y,"l'organisation d'activités sportives afin de permettre la diffusion d'un style de yoga appelé Ashtanga Accessible à tous et sans limite d'âge, l'Ashtanga a pour but d'apporter santé et bien-être la pratique du yoga dynamique, accompagnée de celle de Pilates et de certaines méthodes de médecine traditionnelle chinoise",Angers,13  rue Pierre Blandin,49000.0,https://sites.google.com/site/angersashtangayoga/
1973-01-05,AEROPLAGE CLUB CHERBOURG - HAGUE,AEROPLAGE CLUB CHERBOURG - HAGUE,développer la pratique de l'aéroplage dans les différentes formules agréees par la fédération nationale de char a voile ; étudier et réaliser de nouvelles machines.,Vauville,205 RUE DES EGUILLONS,50440,http://acchvauville.fr
2022-11-22,BULLES DE CHINE - ASSOCIATION FRANCO-CHINOISE DE DÉCOUVERTE DE LA CULTURE CHINOISE ET DES ARTS TRADITIONNELS CHINOIS.,BULLES DE CHINE,"faire découvrir aux adhérents les arts culturels et traditionnels chinois, qu'ils soient dans le domaine des arts culinaires, des arts graphiques, des arts linguistiques, des voyages, du sport ou de la médecine douce par le biais d'ateliers culturels ou de conférences organisés sur l'agglomération châlonnaise ;",Fagnières,5  RUE DU 355E RGT D INFAN,51510,https://eileen-0915.wixsite.com/bullesdechine
2020-10-02,ASHRAM GURU YONITZER,AGY,"organisation de séances de méditation collectives  ; découverte, transmission et pratique des méditations, dont, en particulier les méditations taoïstes et encore plus particulièrement celles relatives à l'alchimie interne, et aussi les méditations tantriques d'Osho   ; 
découverte et transmission des moyens et des pratiques de soin et thérapeutiques mettant en uvre la méditation, dont la lithothérapie, le reiki, le magnétisme, le qi gong, les massages  ; découverte, transmission et pratique des arts énergétiques, en particulier les arts énergétiques internes chinois (qi gong, tai chi chuan) , mais aussi Reiki, magnétisme, arts martiaux et sports mettant en uvre la méditation ; découverte, transmission et pratique de toutes les disciplines relatives au développement personnel, dont la PNL, l'analyse transactionnelle, l'hypnose, la sophrologie ; découverte, transmission et pratique de toutes les disciplines relatives au développement spirituel, dont le yoga, le tantra ; Opérations, cours, stages, formations, réunions, conférences, publications, et activités économiques pouvant se rattacher directement ou indirectement à l'objet social ou à tout objet similaire ou connexe ;",Doulaincourt-Saucourt,1  RUE DE BENNE,52270,http://ashramguruyonitzer.wixsite.com/guruyonitzer
2011-05-11,SILLY MACHINES,SILLY MACHINES,vente en ligne de vêtements et accessoires dont une partie des bénéfices sera reversé e à une association ; le reste des fonds servant à maintenir le site et au renouvellement des stocks,Laval,57  rue des Merceries,53000.0,www.sillymachines.fr
2014-04-24,ASSOCIATION CHANTEHEUX INFORMATIQUE,ACI,"permettre l'initiation aux techniques informatiques, aux technologies nouvelles et à la diffusion de ces techniques au plus grand nombre; elle a également pour objectif de récupérer des ordinateurs auprès des entreprises, des administrations et des particuliers (PC type P3, P4 ou plus, écrans, UC, disques durs, lecteurs CDROM, imprimantes laser, etc); nous vérifions et reconfigurons ces machines, puis nous les redistribuons prioritairement et gratuitement aux Cantenois ayant des ressources très limités et/ou en réinsertion professionnelle; chaque dossier sera étudié et validé par le conseil d'administration ou par les membres de la commission concernée; nous assurons une maintenance des machines sur demande (l'obligation d'être membre de l'association est ou sera requise pour bénéficier des deux précédentes prestations)",Chanteheux,15 E rue des Colombes,54300,chanteheuxinformatique.wordpress.com
2007-12-11,"FÉDÉRATION FRANÇAISE DE KICKBOXING, MUAYTHAI ET DISCIPLINES ASSOCIÉES (FFKMDA)",(FFKMDA),"1 ; 1 - l'association dite « fédération française de kickboxing, muaythai et disciplines associées (ffkmda) » (anciennement dénommée ffscda) , a pour objet d'organiser, d'enseigner, de développer, de promouvoir et d'encadrer la pratique, sur l'ensemble du territoire national et des départements et territoires d'outre-mer, des disciplines suivantes : 1° kickboxing : k1 rules, low kick, full contact, k1 rules light, kick light, light contact, point fighting, musical forms et disciplines assimilées : aérokick, boxe américaine, 2° muaythai - boxe thaï et disciplines assimilées : thaï boxing, muay boran, krabi krabang boxe khmère, 3° pancrace, submission et discipline assimilée : lutte-contact, 4° disciplines associées : contact défense, bando-boxe birmane, chauss'fight, sanda boxe chinoise, ainsi, que toutes les disciplines de boxe associant les techniques pieds-poings, la percussion, la projection, l'immobilisation et la soumission ; la ffkmda a pour objectif l'accès de toutes et tous à la pratique des activités physiques et sportives précitées ; elle s'interdit toute forme de discrimination et veille au respect de ces principes par ses membres",Bagnolet,38 RUE MALMAISON,93170,http://www.ffkmda.fr
